school_id,board,board_code,udise_plus_id,udise_code_masked,match_type,match_note,evidence_url
sr121346,cbse,830403,5513488,******00115,own,,
sr121347,cbse,830404,5524444,******01712,own,,
sr121348,cbse,830405,5581188,******07204,own,,
sr121349,cbse,830406,5514162,******02714,own,,
sr121350,cbse,830407,5506294,******03107,own,,
sr121351,cbse,830408,5511037,******03205,own,,
sr121352,cbse,830409,5501825,******08503,own,,
sr121353,cbse,830410,5520248,******43102,own,,
sr121354,cbse,830411,5500239,******02307,own,,
sr121355,cbse,830412,5526654,******05610,own,,
sr121356,cbse,830413,5500145,******04302,own,,
sr121357,cbse,830414,5505659,******03706,own,,
sr121358,cbse,830415,,,own,,
sr121359,cbse,830416,5511416,******33109,own,,
sr121360,cbse,830417,5525839,******24303,own,,
sr121361,cbse,830418,5524848,******09650,own,,
sr121362,cbse,830420,5522178,******10154,own,,
sr121363,cbse,830421,5512378,******21907,own,,
sr121364,cbse,830422,5510021,******17004,own,,
sr121365,cbse,830423,5581468,******09612,own,,
sr121366,cbse,830424,5503607,******21302,own,,
sr121367,cbse,830425,5502992,******13602,own,,
sr121368,cbse,830427,5501920,******13712,own,,
sr121369,cbse,830428,,,own,,
sr121370,cbse,830429,,,own,,
sr121371,cbse,830430,5524802,******10810,own,,
sr121372,cbse,830431,5519872,******11752,own,,
sr121373,cbse,830432,,,own,,
sr121374,cbse,830433,5511068,******04540,own,,
sr121375,cbse,830435,,,own,,
sr121376,cbse,830436,5503773,******24703,own,,
sr121377,cbse,830437,5526143,******38005,own,,
sr121378,cbse,830438,5526648,******04702,own,,
sr121379,cbse,830439,5512144,******14202,own,,
sr121380,cbse,830440,5581867,******03214,own,,
sr121382,cbse,830442,5516510,******15319,own,,
sr121383,cbse,830444,5518949,******03661,own,,
sr121384,cbse,830446,5508231,******02305,own,,
sr121385,cbse,830447,5514197,******29207,own,,
sr121386,cbse,830448,5512622,******14201,own,,
sr121388,cbse,830450,5515914,******13703,own,,
sr121389,cbse,830451,5516681,******12201,own,,
sr121390,cbse,830452,5503479,******23101,own,,
sr121392,cbse,830454,5518043,******24403,own,,
sr121393,cbse,830455,5509815,******04012,own,,
sr121394,cbse,830456,,,own,,
sr121395,cbse,830457,5521808,******08309,own,,
sr121396,cbse,830459,,,own,,
sr121397,cbse,830460,5502962,******07502,own,,
sr121398,cbse,830461,5511380,******07033,own,,
sr121399,cbse,830462,5503426,******01293,own,,
sr121400,cbse,830463,5503569,******20501,own,,
sr121401,cbse,830464,5502412,******09404,own,,
sr121402,cbse,830465,5512668,******21006,own,,
sr121403,cbse,830466,5521452,******20856,own,,
sr121404,cbse,830467,5518373,******10534,own,,
sr121405,cbse,830468,5503800,******07910,own,,
sr121406,cbse,830469,5520871,******43601,own,,
sr121408,cbse,830471,,,own,,
sr121409,cbse,830472,,,own,,
sr121410,cbse,830473,5503591,******05102,own,,
sr121411,cbse,830474,5502669,******03922,own,,
sr121412,cbse,830475,5517815,******14703,own,,
sr121413,cbse,830476,5500243,******00411,own,,
sr121414,cbse,830477,5508223,******18208,own,,
sr121415,cbse,830478,5509029,******15028,own,,
sr121416,cbse,830479,,,own,,
sr121417,cbse,830480,5515099,******04319,own,,
sr121418,cbse,830481,5512120,******10604,own,,
sr121419,cbse,830482,5512673,******00905,own,,
sr121420,cbse,830483,5520002,******10309,own,,
sr121421,cbse,830484,5514528,******02603,own,,
sr121422,cbse,830485,5522430,******15452,own,,
sr121423,cbse,830486,5507371,******11306,own,,
sr121424,cbse,830487,,,own,,
sr121425,cbse,830488,5506031,******06724,own,,
sr121426,cbse,830489,,,own,,
sr121427,cbse,830490,,,own,,
sr121428,cbse,830491,5518648,******01039,own,,
sr121429,cbse,830492,5506218,******07648,own,,
sr121430,cbse,830493,5509877,******05102,own,,
sr121431,cbse,830494,5500552,******29603,own,,
sr121432,cbse,830495,5508067,******11406,own,,
sr121433,cbse,830496,5518625,******34701,own,,
sr121434,cbse,830497,5501414,******14315,own,,
sr121435,cbse,830498,5518225,******02007,own,,
sr121436,cbse,830499,5520965,******16502,own,,
sr121437,cbse,830500,5518945,******03016,own,,
sr121438,cbse,830501,5505362,******06703,own,,
sr121439,cbse,830502,5516432,******40305,own,,
sr121440,cbse,830503,5515169,******00205,own,,
sr121441,cbse,830504,5583336,******00497,own,,
sr121442,cbse,830505,5500311,******03120,own,,
sr121443,cbse,830506,5502719,******01226,own,,
sr121444,cbse,830507,5522499,******12115,own,,
sr121445,cbse,830508,5581830,******07507,own,,
sr121446,cbse,830509,5519184,******11766,own,,
sr121447,cbse,830510,5502975,******00117,own,,
sr121448,cbse,830511,5513635,******09532,own,,
sr121449,cbse,830512,5583384,******00770,own,,
sr121450,cbse,830513,5505119,******21201,own,,
sr121452,cbse,830516,5500703,******12707,own,,
sr121453,cbse,830517,5513272,******05814,own,,
sr121454,cbse,830518,5521285,******10407,own,,
sr121455,cbse,830519,5502105,******16124,own,,
sr121456,cbse,830520,5510460,******18503,own,,
sr121457,cbse,830521,5524364,******04903,own,,
sr121458,cbse,830522,5522422,******08198,own,,
sr121459,cbse,830523,5502746,******02009,own,,
sr121460,cbse,830524,,,own,,
sr121461,cbse,830525,,,own,,
sr121462,cbse,830526,,,own,,
sr121463,cbse,830527,5519269,******13708,own,,
sr121464,cbse,830528,5520796,******01305,own,,
sr121465,cbse,830529,5510551,******01426,own,,
sr121466,cbse,830530,5522245,******26208,own,,
sr121467,cbse,830531,5502729,******02212,own,,
sr121468,cbse,830532,,,own,,
sr121469,cbse,830533,5507345,******05011,own,,
sr121470,cbse,830534,,,own,,
sr121471,cbse,830535,5519460,******23501,own,,
sr121472,cbse,830536,5504261,******19702,own,,
sr121473,cbse,830537,5509555,******08901,own,,
sr121474,cbse,830538,,,own,,
sr121475,cbse,830539,5502589,******06929,own,,
sr121476,cbse,830540,5504172,******01249,own,,
sr121477,cbse,830541,5503867,******18116,own,,
sr121478,cbse,830542,5580784,******01413,own,,
sr121479,cbse,830543,5521279,******23096,own,,
sr121480,cbse,830544,5502838,******12402,own,,
sr121481,cbse,830545,5520925,******15306,own,,
sr121482,cbse,830546,5512904,******03936,own,,
sr121483,cbse,830547,5519217,******06812,own,,
sr121484,cbse,830548,5503434,******00402,own,,
sr121485,cbse,830549,5519289,******25210,own,,
sr121486,cbse,830550,5500151,******17702,own,,
sr121487,cbse,830551,5500707,******07503,own,,
sr121488,cbse,830552,5518778,******03646,own,,
sr121489,cbse,830553,5520347,******23935,own,,
sr121490,cbse,830554,5511854,******00588,own,,
sr121491,cbse,830555,5521549,******10410,own,,
sr121492,cbse,830557,5523582,******04108,own,,
sr121493,cbse,830558,5513431,******08518,own,,
sr121494,cbse,830559,5522420,******03306,own,,
sr121495,cbse,830560,5522392,******03123,own,,
sr121496,cbse,830561,5502333,******16905,own,,
sr121497,cbse,830562,5505053,******18506,own,,
sr121499,cbse,830564,5528282,******09005,own,,
sr121500,cbse,830565,,,own,,
sr121501,cbse,830566,5520744,******36913,own,,
sr121503,cbse,830568,5521444,******12806,own,,
sr121505,cbse,830570,5519388,******21409,own,,
sr121506,cbse,830571,5524181,******42118,own,,
sr121507,cbse,830572,5509495,******00909,own,,
sr121508,cbse,830573,5520269,******42113,own,,
sr121509,cbse,830574,5519750,******37434,own,,
sr121510,cbse,830575,,,own,,
sr121511,cbse,830576,5522215,******01016,own,,
sr121512,cbse,830577,5504891,******04509,own,,
sr121513,cbse,830578,5507841,******17003,own,,
sr121514,cbse,830579,5506646,******03205,own,,
sr121515,cbse,830580,5507993,******17201,own,,
sr121516,cbse,830581,5503066,******08329,own,,
sr121517,cbse,830582,5501472,******02924,own,,
sr121518,cbse,830583,5523590,******00441,own,,
sr121519,cbse,830584,5521076,******17702,own,,
sr121520,cbse,830585,,,own,,
sr121521,cbse,830586,5508696,******09303,own,,
sr121522,cbse,830587,5510414,******02305,own,,
sr121523,cbse,830588,,,same_website,Same website as the other listing of this school.,
sr121523,ib,063294,,,same_website,Same website as the other listing of this school.,
sr121524,cbse,830589,5510421,******20502,own,,
sr121525,cbse,830590,5520064,******00955,own,,
sr121527,cbse,830592,5507058,******03305,own,,
sr121528,cbse,830593,5514203,******00207,own,,
sr121529,cbse,830594,5526515,******08522,own,,
sr121530,cbse,830595,5521513,******20302,own,,
sr121531,cbse,830596,5520602,******17610,own,,
sr121532,cbse,830597,,,own,,
sr121534,cbse,830599,5515362,******14018,own,,
sr121535,cbse,830600,5503897,******20909,own,,
sr121536,cbse,830601,,,own,,
sr121537,cbse,830602,5515883,******34703,own,,
sr121538,cbse,830603,5514707,******12602,own,,
sr121539,cbse,830604,5505542,******10007,own,,
sr121541,cbse,830606,5514576,******00510,own,,
sr121542,cbse,830607,5520628,******06804,own,,
sr121544,cbse,830609,5502200,******14416,own,,
sr121545,cbse,830610,5518215,******10001,own,,
sr121546,cbse,830611,5525353,******17109,own,,
sr121547,cbse,830612,5519619,******05403,own,,
sr121548,cbse,830613,5509126,******01022,own,,
sr121549,cbse,830614,5509874,******06909,own,,
sr121550,cambridge,IN363,5527182,******07510,same_website,Same website as the other listing of this school.,
sr121550,cbse,830615,5527182,******07510,same_website,Same website as the other listing of this school.,
sr121550,icse,KA146,5527182,******07510,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121551,cbse,830616,5512694,******01004,own,,
sr121552,cbse,830617,5528886,******02709,own,,
sr121553,cbse,830618,5518495,******12408,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121553,icse,KA221,5518495,******12408,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121554,cbse,830619,5517872,******26302,own,,
sr121555,cbse,830620,5508363,******02118,own,,
sr121556,cbse,830621,5520275,******09662,own,,
sr121557,cbse,830622,5526152,******12306,own,,
sr121558,cbse,830623,,,own,,
sr121559,cbse,830624,5502837,******22501,own,,
sr121560,cbse,830625,5502390,******00153,own,,
sr121561,cbse,830626,5528072,******21606,own,,
sr121562,cbse,830627,5501019,******22304,own,,
sr121563,cbse,830628,5526665,******12113,own,,
sr121564,cbse,830629,,,own,,
sr121565,cbse,830630,5500574,******04704,own,,
sr121566,cbse,830631,5513445,******06803,own,,
sr121567,cbse,830632,,,own,,
sr121568,cbse,830633,5521225,******26117,own,,
sr121569,cbse,830634,5518344,******11870,own,,
sr121570,cbse,830635,5513625,******02734,own,,
sr121571,cbse,830636,5527206,******03903,own,,
sr121572,cbse,830637,5504214,******01425,own,,
sr121573,cbse,830638,5520404,******14107,own,,
sr121574,cbse,830639,5521799,******08912,own,,
sr121575,cbse,830640,5503838,******20730,own,,
sr121576,cbse,830641,5581566,******02606,own,,
sr121577,cbse,830643,5512473,******03809,own,,
sr121578,cbse,830644,5504889,******04203,own,,
sr121579,cbse,830645,5508441,******14405,own,,
sr121580,cbse,830646,5510935,******13302,own,,
sr121581,cbse,830647,5517952,******02246,own,,
sr121582,cbse,830648,5510373,******06906,own,,
sr121583,cbse,830649,5517385,******05312,own,,
sr121584,cbse,830650,5506236,******02811,own,,
sr121585,cbse,830651,5511697,******04814,own,,
sr121587,cbse,830653,5515859,******02905,own,,
sr121588,cbse,830654,,,own,,
sr121589,cbse,830655,5578193,******40603,own,,
sr121590,cbse,830656,5524359,******04232,own,,
sr121591,cbse,830657,5507001,******18203,own,,
sr121592,cbse,830658,5512914,******01615,own,,
sr121593,cbse,830659,5528593,******00171,own,,
sr121594,cbse,830660,5516295,******01503,own,,
sr121595,cbse,830661,5514923,******13504,own,,
sr121596,cbse,830662,5510953,******02074,own,,
sr121597,cbse,830663,5511526,******08761,own,,
sr121598,cbse,830664,5514321,******14104,own,,
sr121599,cbse,830665,5519864,******12708,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121599,icse,KA452,5519864,******12708,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121600,cbse,830666,5524071,******00149,own,,
sr121601,cbse,830667,5503667,******03009,own,,
sr121602,cbse,830668,5503130,******04004,own,,
sr121603,cbse,830669,5511685,******00463,own,,
sr121604,cbse,830670,5520417,******22055,own,,
sr121605,cbse,830671,,,own,,
sr121606,cbse,830672,5512534,******09304,own,,
sr121607,cbse,830673,5509105,******10053,own,,
sr121608,cbse,830675,5518391,******15707,own,,
sr121609,cbse,830676,5583337,******00486,own,,
sr121610,cbse,830677,5508688,******31907,own,,
sr121611,cbse,830678,5520166,******42109,own,,
sr121612,cbse,830679,5521206,******01319,own,,
sr121613,cbse,830680,5518975,******22027,own,,
sr121614,cbse,830681,5518379,******33002,own,,
sr121615,cbse,830682,5511480,******20912,own,,
sr121616,cbse,830683,5580909,******10430,own,,
sr121617,cbse,830684,5521522,******11549,own,,
sr121618,cbse,830685,,,own,,
sr121619,cbse,830686,,,own,,
sr121620,cbse,830687,5501675,******01915,own,,
sr121621,cbse,830688,5505597,******03004,own,,
sr121622,cbse,830689,5521291,******33005,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121622,icse,KA208,5521291,******33005,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121623,cbse,830690,5515420,******02308,own,,
sr121624,cbse,830691,5525761,******10902,own,,
sr121625,cbse,830692,5504036,******01623,own,,
sr121626,cbse,830693,5501367,******21502,own,,
sr121627,cbse,830694,5519748,******42104,own,,
sr121628,cbse,830695,,,own,,
sr121629,cbse,830696,5514715,******16007,own,,
sr121630,cbse,830697,5516960,******27303,own,,
sr121631,cbse,830698,5506995,******41802,own,,
sr121632,cbse,830699,,,own,,
sr121633,cbse,830700,5519997,******09821,own,,
sr121634,cbse,830701,5504833,******20911,own,,
sr121635,cbse,830702,5516651,******14708,own,,
sr121636,cbse,830703,5581618,******24004,own,,
sr121637,cbse,830704,,,own,,
sr121638,cbse,830705,5519598,******08134,own,,
sr121639,cbse,830706,5510423,******06309,own,,
sr121640,cbse,830707,5513675,******13703,own,,
sr121641,cbse,830708,,,own,,
sr121642,cbse,830709,5521728,******09664,own,,
sr121644,cbse,830711,5500383,******22502,own,,
sr121645,cbse,830712,5521322,******25402,own,,
sr121646,cbse,830713,5512759,******18504,own,,
sr121647,cbse,830714,5524092,******10411,own,,
sr121648,cbse,830715,5513682,******06105,own,,
sr121649,cbse,830716,5522385,******10153,own,,
sr121650,cbse,830717,5516824,******15322,own,,
sr121651,cbse,830718,,,own,,
sr121652,cbse,830719,5507911,******01003,own,,
sr121653,cbse,830720,5521420,******20003,own,,
sr121654,cbse,830721,5506488,******10103,own,,
sr121655,cbse,830722,5519751,******38012,own,,
sr121656,cbse,830723,,,own,,
sr121657,cbse,830724,5520164,******22404,own,,
sr121658,cbse,830725,5502536,******03201,own,,
sr121659,cbse,830726,5502413,******09501,own,,
sr121660,cbse,830727,5518606,******12602,own,,
sr121661,cbse,830728,5510214,******17504,own,,
sr121662,cbse,830729,5512910,******14301,own,,
sr121663,cbse,830730,5518087,******08936,own,,
sr121664,cbse,830731,5522261,******13810,own,,
sr121665,cbse,830732,5507015,******42902,own,,
sr121666,cbse,830733,5500341,******03803,own,,
sr121667,cbse,830734,5505532,******09502,own,,
sr121668,cbse,830735,5526408,******00730,own,,
sr121669,cbse,830736,5505499,******00107,own,,
sr121670,cbse,830737,5507508,******31102,own,,
sr121671,cbse,830738,5516304,******08320,own,,
sr121672,cbse,830739,5520738,******11959,own,,
sr121673,cbse,830740,5518998,******21414,own,,
sr121674,cbse,830741,,,own,,
sr121675,cbse,830742,5513889,******12302,own,,
sr121676,cbse,830743,5511966,******07612,own,,
sr121677,cbse,830744,5500364,******10805,own,,
sr121678,cbse,830745,5525342,******33728,own,,
sr121679,cbse,830746,,,own,,
sr121680,cbse,830747,5581369,******12512,own,,
sr121681,cbse,830748,5509285,******14202,own,,
sr121682,cbse,830749,5512814,******09609,own,,
sr121683,cbse,830750,5507803,******03215,own,,
sr121684,cbse,830751,5502963,******01236,own,,
sr121685,cbse,830752,5501928,******01436,own,,
sr121686,cbse,830753,5513055,******03103,own,,
sr121687,cbse,830754,5506320,******16613,own,,
sr121688,cbse,830755,5520039,******11545,own,,
sr121689,cbse,830756,5516249,******04009,own,,
sr121690,cbse,830757,5506498,******02810,own,,
sr121691,cbse,830758,5518629,******32302,own,,
sr121692,cbse,830759,5506377,******05403,own,,
sr121693,cbse,830760,5518567,******03139,own,,
sr121694,cbse,830761,5514202,******05208,own,,
sr121695,cbse,830762,5579748,******15706,own,,
sr121696,cambridge,IA237,5519571,******25804,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121696,cbse,830763,5519571,******25804,same_name_pincode,"Same name and pincode, and no other school with that name in that pincode.",
sr121697,cbse,830764,5501041,******03918,own,,
sr121698,cbse,830765,5512091,******09112,own,,
sr121699,cbse,830766,5501413,******16412,own,,
sr121700,cbse,830767,5501653,******02907,own,,
sr121701,cbse,830768,5500060,******02806,own,,
sr121702,cbse,830769,5510506,******10712,own,,
sr121703,cbse,830770,5524084,******09811,own,,
sr121704,cbse,830771,5514289,******02804,own,,
sr121705,cbse,830772,5503312,******14723,own,,
sr121706,cbse,830773,5526261,******10803,own,,
sr121707,cbse,830774,5527600,******02603,own,,
sr121708,cbse,830775,5520514,******41618,own,,
sr121709,cbse,830776,5518266,******13610,own,,
sr121710,cbse,830777,5513799,******18619,own,,
sr121711,cbse,830778,5501828,******01311,own,,
sr121712,cbse,830779,5514018,******11216,own,,
sr121713,cbse,830780,5526598,******01902,own,,
sr121714,cbse,830781,5517821,******08704,own,,
sr121715,cbse,830782,,,own,,
